inicio,fim,alpha,beta,delta,theta,gamma
172375,172500,73.0470889030684,14.834505054895091,0.0,99.99999999999999,0.8978540209838639
172500,172625,59.71700342777126,14.47455385364376,0.0,100.00000000000001,0.6002780328451229
172625,172750,19.8306192313157,2.6799671997308576,3.1498030030097843,100.0,0.0
172750,172875,31.948340843767387,1.896340339370908,3.299878299142569,100.0,0.0
172875,173000,35.932931776715805,2.2365454020459823,4.210641688801152,99.99999999999999,0.0
173000,173125,36.98826184120667,2.419492121273965,4.289762606492956,100.0,0.0
173125,173250,46.962166764944875,4.364088921721577,5.030450981582453,100.00000000000001,0.0
173250,173375,19.357090565752998,10.614470400208669,3.198446648280392,99.99999999999999,0.0
173375,173500,8.008208098391526,0.5957980972571711,13.4897331050043,100.0,0.0
173500,173625,19.172095032670732,1.5248786022214198,2.1511818617523186,100.0,0.0
173625,173750,19.788808757015822,1.525635478932756,1.4350556432551194,100.0,0.0
173750,173875,19.211010316473203,1.4125129962077427,1.6625361460215988,100.00000000000001,0.0
173875,174000,18.674723267760264,1.2740117390020367,1.6803295936551648,100.0,0.0
174000,174125,19.028730401155684,1.4470506238953174,2.583756778326938,100.0,0.0
174125,174250,21.838890699390568,1.9919569428835184,3.0068439540464973,100.0,0.0
174250,174375,25.49012545365972,2.8017079972859,2.0313603129858544,100.0,0.0
174375,174500,6.25658027818305,2.3853199349538916,8.484227848952786,100.00000000000001,0.0
174500,174625,57.05715804913068,13.598011871137347,0.0,100.0,3.271474943364417
174625,174750,59.90118193490967,15.338765342113676,0.0,100.0,2.467345159016368
174750,174875,54.92892151153452,14.019762869467922,0.0,99.99999999999999,2.4923182658301073
174875,175000,45.35558213927164,12.455544877301918,0.0,100.0,0.9373574947187476
175000,175125,30.27669651016911,9.251708428421914,0.0,99.99999999999999,0.18193193725181145
175125,175250,30.49745676216408,12.354796210770768,0.0,100.00000000000001,1.625069998851591
175250,175375,31.95353658822915,13.64048734137726,0.0,100.0,1.8487645369798025
175375,175500,41.418857360927944,13.83374284870931,0.0,100.0,2.3498342819019262
175500,175625,58.0579066496536,21.732934006271233,25.113172404120927,100.0,0.0
175625,175750,65.58603887026356,23.612766508500986,0.0,100.0,0.9513666124914124
175750,175875,30.948898078280568,24.433622125740342,30.01368141278189,99.99999999999999,0.0
